ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt
1922,032-411-72,032-411-072,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1923,032-411-73,032-411-073,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1924,032-411-74,032-411-074,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1925,032-411-75,032-411-075,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1926,032-411-76,032-411-076,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1927,032-411-77,032-411-077,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1928,032-411-78,032-411-078,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1929,032-411-79,032-411-079,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1930,032-411-80,032-411-080,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1931,032-411-81,032-411-081,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1932,032-411-82,032-411-082,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1933,032-411-83,032-411-083,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1934,032-411-84,032-411-084,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1935,032-411-85,032-411-085,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1936,032-411-86,032-411-086,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1937,032-411-87,032-411-087,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1938,032-411-88,032-411-088,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1939,032-411-89,032-411-089,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1940,032-411-90,032-411-090,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1941,032-411-91,032-411-091,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1942,032-411-92,032-411-092,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1943,032-411-93,032-411-093,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1944,032-411-94,032-411-094,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1945,032-411-95,032-411-095,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1946,032-411-96,032-411-096,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1947,032-411-97,032-411-097,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1948,032-411-98,032-411-098,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00
1949,032-420-01,032-420-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1950,032-420-02,032-420-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1951,032-420-03,032-420-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1952,032-420-04,032-420-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1953,032-420-05,032-420-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1954,032-420-06,032-420-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1955,032-420-07,032-420-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1956,032-420-08,032-420-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1957,032-420-09,032-420-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1958,032-420-10,032-420-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1959,032-420-11,032-420-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1960,032-420-12,032-420-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1961,032-420-13,032-420-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1962,032-420-14,032-420-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1963,032-420-15,032-420-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1964,032-420-17,032-420-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1965,032-420-18,032-420-018,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
1966,032-440-01,032-440-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1967,032-440-02,032-440-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1968,032-440-03,032-440-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1969,032-440-04,032-440-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1970,032-440-05,032-440-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1971,032-440-06,032-440-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1972,032-440-07,032-440-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1973,032-440-08,032-440-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1974,032-440-09,032-440-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1975,032-440-10,032-440-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1976,032-440-11,032-440-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1977,032-440-12,032-440-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1978,032-440-13,032-440-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1979,032-440-14,032-440-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1980,032-440-15,032-440-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1981,032-440-16,032-440-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1982,032-440-17,032-440-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1983,032-440-18,032-440-018,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Sierra Mobile Home park, units were counted under 032-161-09",,Ken,2026-05-04T07:57:36.418395+00:00
1984,032-450-01,032-450-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-191-14,,Ken,2026-05-04T07:57:36.418395+00:00
1985,032-450-02,032-450-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-191-14,,Ken,2026-05-04T07:57:36.418395+00:00
1986,032-450-03,032-450-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-191-14,,Ken,2026-05-04T07:57:36.418395+00:00
1987,032-450-04,032-450-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-191-14,,Ken,2026-05-04T07:57:36.418395+00:00
1988,032-450-05,032-450-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-191-14,,Ken,2026-05-04T07:57:36.418395+00:00
1989,032-450-06,032-450-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-191-14,,Ken,2026-05-04T07:57:36.418395+00:00
1990,032-450-07,032-450-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-191-14,,Ken,2026-05-04T07:57:36.418395+00:00
1991,032-460-01,032-460-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-211-13,,Ken,2026-05-04T07:57:36.418395+00:00
1992,032-460-02,032-460-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-211-13,,Ken,2026-05-04T07:57:36.418395+00:00
1993,032-460-03,032-460-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-211-13,,Ken,2026-05-04T07:57:36.418395+00:00
1994,032-460-04,032-460-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-211-13,,Ken,2026-05-04T07:57:36.418395+00:00
1995,032-460-05,032-460-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-211-13,,Ken,2026-05-04T07:57:36.418395+00:00
1996,032-460-06,032-460-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-211-13,,Ken,2026-05-04T07:57:36.418395+00:00
1997,032-460-07,032-460-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-211-13,,Ken,2026-05-04T07:57:36.418395+00:00
1998,032-460-08,032-460-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-211-13,,Ken,2026-05-04T07:57:36.418395+00:00
1999,033-090-12,033-090-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 4 units,,Ken,2026-05-04T07:57:36.418395+00:00
2000,033-090-13,033-090-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out. 2 units built in 2015,,Ken,2026-05-04T07:57:36.418395+00:00
2001,033-180-06,033-180-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2002,033-180-33,033-180-033,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2003,033-180-33,033-180-033,SFRUU_or_MFRUU_TBD,2026,,,4,qa_correction,Error should be 4 units for 2012,,Ken,2026-05-04T07:57:36.418395+00:00
2004,033-245-04,033-245-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2005,033-245-11,033-245-011,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2006,033-246-08,033-246-008,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2007,033-251-06,033-251-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, reconstructed in 2022.",,Ken,2026-05-04T07:57:36.418395+00:00
2008,033-252-12,033-252-012,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2009,033-253-03,033-253-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2010,033-254-08,033-254-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2011,033-255-06,033-255-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2012,033-255-08,033-255-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2013,033-272-08,033-272-008,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009,,Ken,2026-05-04T07:57:36.418395+00:00
2014,033-272-19,033-272-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, reconstructed in 2014",,Ken,2026-05-04T07:57:36.418395+00:00
2015,033-273-01,033-273-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, reconstructed in 2023",,Ken,2026-05-04T07:57:36.418395+00:00
2016,033-273-03,033-273-003,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009,,Ken,2026-05-04T07:57:36.418395+00:00
2017,033-273-04,033-273-004,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009,,Ken,2026-05-04T07:57:36.418395+00:00
2018,033-273-06,033-273-006,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009,,Ken,2026-05-04T07:57:36.418395+00:00
2019,033-273-07,033-273-007,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009,,Ken,2026-05-04T07:57:36.418395+00:00
2020,033-275-15,033-275-015,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2021,033-276-03,033-276-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2022,033-276-07,033-276-007,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2023,033-281-03,033-281-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, rebuilt in 2015",,Ken,2026-05-04T07:57:36.418395+00:00
2024,033-282-04,033-282-004,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, rebuilt in 2013",,Ken,2026-05-04T07:57:36.418395+00:00
2025,033-283-01,033-283-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, reconstructed in 2019",,Ken,2026-05-04T07:57:36.418395+00:00
2026,033-283-02,033-283-002,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, rebuilt in 2013",,Ken,2026-05-04T07:57:36.418395+00:00
2027,033-283-03,033-283-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, reconstructed in 2020.",,Ken,2026-05-04T07:57:36.418395+00:00
2028,033-283-14,033-283-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2029,033-284-09,033-284-009,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,"County shows 1 unit. Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, rebuilt in 2017",,Ken,2026-05-04T07:57:36.418395+00:00
2030,033-284-10,033-284-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009, reconstructed in 2020.",,Ken,2026-05-04T07:57:36.418395+00:00
2031,033-291-29,033-291-029,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2032,033-332-31,033-332-031,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2033,033-354-05,033-354-005,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Vacant parcel, zero out",,Ken,2026-05-04T07:57:36.418395+00:00
2034,033-362-30,033-362-030,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Vacant parcel, zero out",,Ken,2026-05-04T07:57:36.418395+00:00
2035,033-362-52,033-362-052,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2036,033-371-20,033-371-020,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2037,033-372-03,033-372-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2038,033-381-02,033-381-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2039,033-441-03,033-441-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2040,033-441-06,033-441-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2041,033-441-23,033-441-023,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009,,Ken,2026-05-04T07:57:36.418395+00:00
2042,033-441-24,033-441-024,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Previous residence was lost in 2007 Angora Fire - Unit was banked in 2009,,Ken,2026-05-04T07:57:36.418395+00:00
